Método,Quadro (imagem),min_val,max_val
TM_SQDIFF,im428.jpg,14701920.0,432715968.0
TM_SQDIFF,im429.jpg,14666545.0,435066848.0
TM_SQDIFF,im430.jpg,14889540.0,438607552.0
TM_SQDIFF,im431.jpg,15011919.0,440775456.0
TM_SQDIFF,im432.jpg,15259638.0,443695648.0
TM_SQDIFF,im433.jpg,15453542.0,447413184.0
TM_SQDIFF,im434.jpg,15539700.0,451106688.0
TM_SQDIFF,im435.jpg,15561495.0,453452928.0
TM_SQDIFF,im436.jpg,15651925.0,456540160.0
TM_SQDIFF,im437.jpg,15834863.0,458727776.0
TM_SQDIFF,im438.jpg,15817891.0,458943552.0
TM_SQDIFF,im439.jpg,15827487.0,459366816.0
TM_SQDIFF,im440.jpg,15692903.0,460026784.0
TM_SQDIFF,im441.jpg,15692212.0,460185568.0
TM_SQDIFF,im442.jpg,15713626.0,460055552.0
TM_SQDIFF,im443.jpg,15743328.0,460223648.0
TM_SQDIFF,im444.jpg,15703104.0,460565056.0
TM_SQDIFF,im445.jpg,15528867.0,461280672.0
TM_SQDIFF,im446.jpg,15313442.0,462066432.0
TM_SQDIFF,im447.jpg,15272215.0,461528736.0
TM_SQDIFF,im448.jpg,15350174.0,462284992.0
TM_SQDIFF,im449.jpg,15237456.0,463318400.0
TM_SQDIFF,im450.jpg,15352913.0,463922656.0
TM_SQDIFF,im451.jpg,15234212.0,466260928.0
TM_SQDIFF,im452.jpg,15246030.0,466966816.0
TM_SQDIFF,im453.jpg,15399792.0,468063328.0
TM_SQDIFF,im454.jpg,15573380.0,468067872.0
TM_SQDIFF,im455.jpg,15800386.0,467855104.0
TM_SQDIFF,im456.jpg,15822174.0,467632064.0
TM_SQDIFF,im457.jpg,15715306.0,467954720.0
TM_SQDIFF,im458.jpg,15771891.0,467493024.0
TM_SQDIFF,im459.jpg,15883085.0,467909984.0
TM_SQDIFF,im460.jpg,15868553.0,467421312.0
TM_SQDIFF,im461.jpg,16039795.0,469303936.0
TM_SQDIFF,im462.jpg,16214356.0,472184064.0
TM_SQDIFF,im463.jpg,16407585.0,475221856.0
TM_SQDIFF,im464.jpg,16494408.0,477791520.0
TM_SQDIFF,im465.jpg,16686862.0,481773088.0
TM_SQDIFF,im466.jpg,16709704.0,488039680.0
TM_SQDIFF,im467.jpg,16719059.0,493478016.0
TM_SQDIFF,im468.jpg,16732618.0,499885792.0
TM_SQDIFF,im469.jpg,16773668.0,503747136.0
